"","plot_id","measurement_date","oxy_conc","ph","salinity","temp"
"1","380","2012-03-06 09:30:00",NA,NA,NA,29.3540001
"2","380","2012-03-06 09:40:00",NA,NA,NA,29.3770008
"3","380","2012-03-06 09:50:00",NA,NA,NA,29.382
"4","380","2012-03-06 10:00:00",NA,NA,NA,29.3980007
"5","380","2012-03-06 10:10:00",NA,NA,NA,29.4050007
"6","380","2012-03-06 10:20:00",NA,NA,NA,29.427
"7","380","2012-03-06 10:30:00",NA,NA,NA,29.4459991
"8","380","2012-03-06 10:40:00",NA,NA,NA,29.4510002
"9","380","2012-03-06 10:50:00",NA,NA,NA,29.4300003
"10","380","2012-03-06 11:00:00",NA,NA,NA,29.4580002
"11","380","2012-03-06 11:10:00",NA,NA,NA,29.4650002
"12","380","2012-03-06 11:20:00",NA,NA,NA,29.4570007
"13","380","2012-03-06 11:30:00",NA,NA,NA,29.4650002
"14","380","2012-03-06 11:40:00",NA,NA,NA,29.4740009
"15","380","2012-03-06 11:50:00",NA,NA,NA,29.4300003
"16","380","2012-03-06 12:00:00",NA,NA,NA,29.4360008
"17","380","2012-03-06 12:10:00",NA,NA,NA,29.4050007
"18","380","2012-03-06 12:20:00",NA,NA,NA,29.3530006
"19","380","2012-03-06 12:30:00",NA,NA,NA,29.3360004
"20","380","2012-03-06 12:40:00",NA,NA,NA,29.3139992
"21","380","2012-03-06 12:50:00",NA,NA,NA,29.2810001
"22","380","2012-03-06 13:00:00",NA,NA,NA,29.2329998
"23","380","2012-03-06 13:10:00",NA,NA,NA,29.2369995
"24","380","2012-03-06 13:20:00",NA,NA,NA,29.2199993
"25","380","2012-03-06 13:30:00",NA,NA,NA,29.191
"26","380","2012-03-06 13:40:00",NA,NA,NA,29.1970005
"27","380","2012-03-06 13:50:00",NA,NA,NA,29.2180004
"28","380","2012-03-06 14:00:00",NA,NA,NA,29.2140007
"29","380","2012-03-06 14:10:00",NA,NA,NA,29.2089996
"30","380","2012-03-06 14:20:00",NA,NA,NA,29.184
"31","380","2012-03-06 14:30:00",NA,NA,NA,29.1580009
"32","380","2012-03-06 14:40:00",NA,NA,NA,29.1439991
"33","380","2012-03-06 14:50:00",NA,NA,NA,29.1380005
"34","380","2012-03-06 15:00:00",NA,NA,NA,29.1469994
"35","380","2012-03-06 15:10:00",NA,NA,NA,29.1580009
"36","380","2012-03-06 15:20:00",NA,NA,NA,29.1469994
"37","380","2012-03-06 15:30:00",NA,NA,NA,29.1499996
"38","380","2012-03-06 15:40:00",NA,NA,NA,29.1289997
"39","380","2012-03-06 15:50:00",NA,NA,NA,29.0970001
"40","380","2012-03-06 16:00:00",NA,NA,NA,29.073
"41","380","2012-03-06 16:10:00",NA,NA,NA,29.0820007
"42","380","2012-03-06 16:20:00",NA,NA,NA,29.073
"43","380","2012-03-06 16:30:00",NA,NA,NA,29.0830002
"44","380","2012-03-06 16:40:00",NA,NA,NA,29.0779991
"45","380","2012-03-06 16:50:00",NA,NA,NA,29.0820007
"46","380","2012-03-06 17:00:00",NA,NA,NA,29.0620003
"47","380","2012-03-06 17:10:00",NA,NA,NA,29.0540009
"48","380","2012-03-06 17:20:00",NA,NA,NA,29.0450001
"49","380","2012-03-06 17:30:00",NA,NA,NA,29.0489998
"50","380","2012-03-06 17:40:00",NA,NA,NA,29.0389996
"51","380","2012-03-06 17:50:00",NA,NA,NA,29.0450001
"52","380","2012-03-06 18:00:00",NA,NA,NA,29.0400009
"53","380","2012-03-06 18:10:00",NA,NA,NA,29.0559998
"54","380","2012-03-06 18:20:00",NA,NA,NA,29.0419998
"55","380","2012-03-06 18:30:00",NA,NA,NA,29.0620003
"56","380","2012-03-06 18:40:00",NA,NA,NA,29.059
"57","380","2012-03-06 18:50:00",NA,NA,NA,29.0620003
"58","380","2012-03-06 19:00:00",NA,NA,NA,29.0629997
"59","380","2012-03-06 19:10:00",NA,NA,NA,29.0709991
"60","380","2012-03-06 19:20:00",NA,NA,NA,29.0550003
"61","380","2012-03-06 19:30:00",NA,NA,NA,29.0720005
"62","380","2012-03-06 19:40:00",NA,NA,NA,29.073
"63","380","2012-03-06 19:50:00",NA,NA,NA,29.066
"64","380","2012-03-06 20:00:00",NA,NA,NA,29.0790005
"65","380","2012-03-06 20:10:00",NA,NA,NA,29.0750008
"66","380","2012-03-06 20:20:00",NA,NA,NA,29.0680008
"67","380","2012-03-06 20:30:00",NA,NA,NA,29.0629997
"68","380","2012-03-06 20:40:00",NA,NA,NA,29.0559998
"69","380","2012-03-06 20:50:00",NA,NA,NA,29.0610008
"70","380","2012-03-06 21:00:00",NA,NA,NA,29.0680008
"71","380","2012-03-06 21:10:00",NA,NA,NA,29.0650005
"72","380","2012-03-06 21:20:00",NA,NA,NA,29.0550003
"73","380","2012-03-06 21:30:00",NA,NA,NA,29.0680008
"74","380","2012-03-06 21:40:00",NA,NA,NA,29.066
"75","380","2012-03-06 21:50:00",NA,NA,NA,29.0680008
